,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width,ward,district,province,street
309, Không,2 pn, MS295868,,None,,2 t, 0 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/14528/z3088783686947-b943fcb551c819cd018270cb1897f136-1.jpg, Có, BÁN GẤP CĂN HỘ 3PN EMPIRE CITY THỦ THIÊM GIÁ 27 TỶ ALL IN LẦU CAO VIEW ĐẸP, Không,27000000000, 1 m,"Đường mai Chị thọ, Thủ Thiêm", Không,BÁN GẤP CĂN HỘ 3PN EMPIRE CITY THỦ THIÊM GIÁ 27 TỶ ALL IN LẦU CAO VIEW ĐẸP,0,https://nhadat24h.net.vn/du-an/ban-gap-can-ho-3pn-empire-city-thu-thiem-gia-27-ty-all-in-lau-cao-view-dep/295868, 0 m, 0 m,Thủ Thiêm,2,Hồ Chí Minh,None
310, Có,4 pn, MS295874,,- Xin cảm ơn và kính chào!,,4 t, 108 m,Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/16162/z4975939651913-78d49186b9b72062f8589fa8462cea1a.jpg, Có," Chào Bán nhà KDC Đông Thủ Thiêm, P.Bình Trưng Đông, Q2, TP HCM.", Không,12600000000, 12 m,"Đường 54, Bình Trưng Đông", Không,"Chào Bán nhà KDC Đông Thủ Thiêm, P.Bình Trưng Đông, Q2, TP HCM.",0,https://nhadat24h.net.vn/du-an/chao-ban-nha-kdc-dong-thu-thiem-pbinh-trung-dong-q2-tp-hcm/295874, 108 m, 6 m,Bình Trưng Đông,2,Hồ Chí Minh,None
311, Không,6 pn, MS295845,,None,,0, 98 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/6165/z4973739864276-f24c36c87a2d958f3102fde7d6366a96.jpg, Có," Chủ nhà cần bán gấp nhà phố Đặng Thai Mai Chỉ Vài Bước Chân Ra Hồ Tây, Ô Tô Vào Nhà.", Không,27000000000, 10 m,"Đường Đặng Thai Mai, Quảng An", Không,"Chủ nhà cần bán gấp nhà phố Đặng Thai Mai Chỉ Vài Bước Chân Ra Hồ Tây, Ô Tô Vào Nhà.",0,https://nhadat24h.net.vn/du-an/chu-nha-can-ban-gap-nha-pho-dang-thai-mai-chi-vai-buoc-chan-ra-ho-tay-o-to-vao-nha/295845, 98 m, 5 m,Quảng An,Tây Hồ,Hà Nội,Đặng Thai Mai
312, Có,2 pn, MS295844,,"+ 0947.393.617 Trần Xuyên_ Thợ Săn Nhà Ngon Thủ Đức - Nhà Thật, G.iá Thật, Xem Nhà Ngay và Gặp Trực Tiếp Chủ Nhà Đàm Phán Giá #xuyen_thosannhangon #nhaphothuduc",,4 t, 84 m,Sổ Đỏ, Có, 18 m,https://nhadat24h.net.vn/storage/product/6984/ban-nha-mat-tien-duong-2-tang-nhon-phu-b-td-84m2-8.jpg, Có, Bán nhà mặt tiền xe ô tô gần Vincom Q9_Tăng Nhơn Phú B_Giá chỉ nhỉnh 6 tỷ., Không,6500000000, 4.5 m,"Đường 2, Tăng Nhơn Phú B", Không,Bán nhà mặt tiền xe ô tô gần Vincom Q9_Tăng Nhơn Phú B_Giá chỉ nhỉnh 6 tỷ.,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-tien-xe-o-to-gan-vincom-q9-tang-nhon-phu-b-gia-chi-nhinh-6-ty/295844, 84 m, 4.7 m,Tăng Nhơn Phú B,9,Hồ Chí Minh,None
313, Không,0, MS295840,,None,,0, 187 m,Sổ Đỏ, Không, 18.7 m,https://nhadat24h.net.vn/storage/product/11928/1-copy-4.jpg, Không," 🔴💥Bán đất lô liền kề đường Phan Huy Chú, Sơn Trà, Đà Nẵng", Không,10700000000, 6 m,"Đường Phan Huy Chú, An Hải Tây", Không,"🔴💥Bán đất lô liền kề đường Phan Huy Chú, Sơn Trà, Đà Nẵng",0,https://nhadat24h.net.vn/du-an/ban-dat-lo-lien-ke-duong-phan-huy-chu-son-tra-da-nang/295840, 187 m, 10 m,An Hải Tây,Sơn Trà,Đà Nẵng,Phan Huy Chú
314, Có,9 pn, MS295834,,Sổ đỏ pháp lý chuẩn sẵn giao dịch.,,32 t, 104 m,Sổ Đỏ, Có, 15.29 m,https://nhadat24h.net.vn/storage/product/16635/img-1697591780419-1697596653736-1697597007914.jpg, Có, Bán Nhà Phố Chí Công Quận Cầu Giấy. Sổ 104m Thực Tế 118m Xây 9 Tầng Nhỉnh 35 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Muốn Bán Nhanh. 2437, Không,2000000, 10 m,"Đường Võ Chí Công, Nghĩa Đô", Không,Bán Nhà Phố Chí Công Quận Cầu Giấy. Sổ 104m Thực Tế 118m Xây 9 Tầng Nhỉnh 35 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Muốn Bán Nhanh. 2437,0,https://nhadat24h.net.vn/du-an/ban-nha-pho-chi-cong-quan-cau-giay-so-104m-thuc-te-118m-xay-9-tang-nhinh-35-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-thien-chi-muon-ban-nhanh-2437/295834, 104 m, 4.8 m,Nghĩa Đô,Cầu Giấy,Hà Nội,Võ Chí Công
315, Có,3 pn, MS295835,,None,,3 t, 70 m,Sổ Đỏ, Có, 18 m,https://nhadat24h.net.vn/storage/product/16648/qtg.jpg, Có, bán nhà mặt phố Quốc Tử Giám. diện tích 70m 3 tầng mặt tiền 4m giá 15 tỷ, Không,15000000000, 1 m,"Đường Quốc Tử Giám, Quốc Tử Giám", Không,bán nhà mặt phố Quốc Tử Giám. diện tích 70m 3 tầng mặt tiền 4m giá 15 tỷ,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-quoc-tu-giam-dien-tich-70m-3-tang-mat-tien-4m-gia-15-ty/295835, 70 m, 4 m,Quốc Tử Giám,Đống Đa,Hà Nội,Quốc Tử Giám
316, Có,1 pn, MS295841,,None,,3 t, 70 m,Sổ Đỏ, Có, 11 m,https://nhadat24h.net.vn/storage/product/16679/kimmathuong1.jpg, Có, GIÁ SIÊU RẺ - TRUNG TÂM BA ĐÌNH - 5M Ô TÔ – 70M CHỈ 3.7 TỶ, Không,3700000000, 4 m,"Đường Kim Mã Thượng, Cống Vị", Không,GIÁ SIÊU RẺ - TRUNG TÂM BA ĐÌNH - 5M Ô TÔ – 70M CHỈ 3.7 TỶ,0,https://nhadat24h.net.vn/du-an/gia-sieu-re-trung-tam-ba-dinh-5m-o-to-70m-chi-37-ty/295841, 70 m, 7 m,Cống Vị,Ba Đình,Hà Nội,Kim Mã Thượng
317, Có,2 pn, MS295839,,None,,3 t, 62 m,Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/12817/z4975866501236-5460c573c689b7e30ec3e36a7fc791cc.jpg, Có," Chính chủ cần bán căn hộ căn góc tầng 22  Thanh Bình, Mộ Lao, Hà Đông,", Không,2200000000, 1 m,"Đường 19 tháng 5, Mộ Lao", Không,"Chính chủ cần bán căn hộ căn góc tầng 22  Thanh Bình, Mộ Lao, Hà Đông,",0,https://nhadat24h.net.vn/du-an/chinh-chu-can-ban-can-ho-can-goc-tang-22-thanh-binh-mo-lao-ha-dong/295839, 62 m, 5 m,Mộ Lao,Hà Đông,Hà Nội,19 tháng 5
318, Có,6 pn, MS295831,,"Chủ thiện chí bán, để lại 90% nội thất.",,8 t, 44 m,Sổ Đỏ, Có, 10.47 m,https://nhadat24h.net.vn/storage/product/16634/1000024795-1689139021656.jpg, Có, Bán Nhà Phố Trịnh Công Sơn Quận Tây Hồ. 44m Xây 6 Tầng Mặt tiền 4.2m Nhỉnh 11 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Thanh Khoản Nhanh Lo Việc Nhà. 5027, Không,11300000000, 7 m,"Đường Trịnh Công Sơn, Nhật Tân", Không,Bán Nhà Phố Trịnh Công Sơn Quận Tây Hồ. 44m Xây 6 Tầng Mặt tiền 4.2m Nhỉnh 11 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Thanh Khoản Nhanh Lo Việc Nhà. 5027,0,https://nhadat24h.net.vn/du-an/ban-nha-pho-trinh-cong-son-quan-tay-ho-44m-xay-6-tang-mat-tien-42m-nhinh-11-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-muon-thanh-khoan-nhanh-lo-viec-nha-5027/295831, 44 m, 4.2 m,Nhật Tân,Tây Hồ,Hà Nội,Trịnh Công Sơn
319, Không,0, MS295833,,None,,0, 0 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/, Có, Văn phòng cho thuê tại quận 4_­orient office building_cao cấp_tiện nghi, Không,0, 1 m,"Đường 1, 1", Không,Văn phòng cho thuê tại quận 4_­orient office building_cao cấp_tiện nghi,0,https://nhadat24h.net.vn/du-an/van-phong-cho-thue-tai-quan-4-orient-office-building-cao-cap-tien-nghi/295833, 0 m, 0 m,01,4,Hồ Chí Minh,Số 10
320, Có,2 pn, MS295864,,"+ 0946.828.932 Minh Liên_ Thợ Săn Nhà Ngon Thủ Đức - Nhà Thật, G.iá Thật, Xem Nhà Ngay và Gặp Trực Tiếp Chủ Nhà Đàm Phán Giá #xuyen_thosannhangon #nhaphothuduc",,4 t, 84 m,Sổ Đỏ, Có, 18 m,https://nhadat24h.net.vn/storage/product/16439/ban-nha-mat-tien-duong-2-tang-nhon-phu-b-td-84m2-4.jpg, Có, Bán nhà mặt tiền xe ô tô gần Chợ Nhỏ_Tăng Nhơn Phú B_Thủ Đức_Giá chỉ  6.5 tỷ., Không,6500000000, 4.5 m,"Đường 2, Tăng Nhơn Phú B", Không,Bán nhà mặt tiền xe ô tô gần Chợ Nhỏ_Tăng Nhơn Phú B_Thủ Đức_Giá chỉ  6.5 tỷ.,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-tien-xe-o-to-gan-cho-nho-tang-nhon-phu-b-thu-duc-gia-chi-65-ty/295864, 84 m, 4.7 m,Tăng Nhơn Phú B,9,Hồ Chí Minh,None
322, Không,10 pn, MS295824,,PS: TÔI! KHÔNG MUA KHÔNG BÁN CHỈ KHOE HỘ CHỦ NHÀ! VẬY THÔI!,,0, 82 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16817/56389-1.jpg, Có," TIN MỚI 09 2628 5559 Bán nhà Đào Tấn 75/82m², 10 tầng, MT 6/7,2m, giá 20,5 tỷ Ba Đình. Mua liên hệ", Không,20500000000, 29 m,"Đường Đào Tấn, Cống Vị", Không,"TIN MỚI 09 2628 5559 Bán nhà Đào Tấn 75/82m², 10 tầng, MT 6/7,2m, giá 20,5 tỷ Ba Đình. Mua liên hệ",0,https://nhadat24h.net.vn/du-an/tin-moi-09-2628-5559-ban-nha-dao-tan-7582m2-10-tang-mt-672m-gia-205-ty-ba-dinh-mua-lien-he/295824, 82 m, 7.2 m,Cống Vị,Ba Đình,Hà Nội,Đào Tấn
323, Không,3 pn, MS295826,,PS: TÔI! KHÔNG MUA KHÔNG BÁN CHỈ KHOE HỘ CHỦ NHÀ! VẬY THÔI!,,0, 105 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16818/56389-1.jpg, Có," TIN MỚI 09 2628 5559 Bán nhà mặt phố Đào Tấn 105m², 3 tầng, MT 6.1m, giá 66.5 tỷ  Ba Đình. Mua liên hệ", Không,66500000000, 29 m,"Đường Đào Tấn, Cống Vị", Không,"TIN MỚI 09 2628 5559 Bán nhà mặt phố Đào Tấn 105m², 3 tầng, MT 6.1m, giá 66.5 tỷ  Ba Đình. Mua liên hệ",0,https://nhadat24h.net.vn/du-an/tin-moi-09-2628-5559-ban-nha-mat-pho-dao-tan-105m2-3-tang-mt-61m-gia-665-ty-ba-dinh-mua-lien-he/295826, 105 m, 6.1 m,Cống Vị,Ba Đình,Hà Nội,Đào Tấn
324, Có,3 pn, MS295860,,None,Tây Bắc,4 t, 90 m,Sổ Đỏ, Có, 22.5 m,https://nhadat24h.net.vn/storage/product/16162/z4975936081602-8a73ac741a43c194d462beb132a6dddf.jpg, Có," Bán nhà Mặt Tiền đường 5 - Phước Bình, Q9", Không,9500000000, 12 m,"Đường 5, Phước Bình", Không,"Bán nhà Mặt Tiền đường 5 - Phước Bình, Q9",0,https://nhadat24h.net.vn/du-an/ban-nha-mat-tien-duong-5-phuoc-binh-q9/295860, 90 m, 4 m,Phước Bình,9,Hồ Chí Minh,None
325, Có,6 pn, MS295817,,Sổ đỏ chính chủ.,,6 t, 50 m,Sổ Đỏ, Có, 10.8 m,https://nhadat24h.net.vn/storage/product/16634/1000024808-1689139021670.jpg, Có, Bán Nhà Phố Trịnh Công Sơn Quận Tây Hồ. 50m Xây 6 Tầng Mặt Tiền 4.6m Nhỉnh 11 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Thanh Khoản Nhanh Giá Chốt Bất Ngờ. 5026, Không,11600000000, 7 m,"Đường Trịnh Công Sơn, Nhật Tân", Không,Bán Nhà Phố Trịnh Công Sơn Quận Tây Hồ. 50m Xây 6 Tầng Mặt Tiền 4.6m Nhỉnh 11 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Thanh Khoản Nhanh Giá Chốt Bất Ngờ. 5026,0,https://nhadat24h.net.vn/du-an/ban-nha-pho-trinh-cong-son-quan-tay-ho-50m-xay-6-tang-mat-tien-46m-nhinh-11-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-can-thanh-khoan-nhanh-gia-chot-bat-ngo-5026/295817, 50 m, 4.6 m,Nhật Tân,Tây Hồ,Hà Nội,Trịnh Công Sơn
327, Có,6 pn, MS295821,,"T1,2 thông sàn.",,4 t, 35 m,Sổ Đỏ, Có, 3.18 m,https://nhadat24h.net.vn/storage/product/13104/334279213-945800330205419-4536645924801319419-n.jpg, Có, 35m 6 Tầng Mặt Tiền 11m Nhỉnh 11 Tỷ Lô Góc Ô Tô 16 Chỗ Dừng Đỗ Ngày Đêm Phố Nguyễn Văn Huyên Cầu Giấy. Vị Trí Cực Đẹp. Gần Trường Đại Học Công Viên Nghĩa Đô. Chủ Cần Bán Nhanh. 5627, Không,11111000000, 7 m,"Đường Nguyễn Văn Huyên, Dịch Vọng", Không,35m 6 Tầng Mặt Tiền 11m Nhỉnh 11 Tỷ Lô Góc Ô Tô 16 Chỗ Dừng Đỗ Ngày Đêm Phố Nguyễn Văn Huyên Cầu Giấy. Vị Trí Cực Đẹp. Gần Trường Đại Học Công Viên Nghĩa Đô. Chủ Cần Bán Nhanh. 5627,0,https://nhadat24h.net.vn/du-an/35m-6-tang-mat-tien-11m-nhinh-11-ty-lo-goc-o-to-16-cho-dung-do-ngay-dem-pho-nguyen-van-huyen-cau-giay-vi-tri-cuc-dep-gan-truong-dai-hoc-cong-vien-nghia-do-chu-can-ban-nhanh-5627/295821, 35 m, 11 m,Dịch Vọng,Cầu Giấy,Hà Nội,Nguyễn Văn Huyên
328, Có,6 pn, MS295788,,None,,6 t, 62 m,Sổ Đỏ, Có, 16 m,https://nhadat24h.net.vn/storage/product/16679/dongco1.jpg, Có, MẶT PHỐ - THANG MÁY - KINH DOANH - Ô TÔ - HỒ TÂY 62M 17.9 TỶ, Không,17900000000, 5 m,"Đường Đồng Cổ, Thụy Khuê", Không,MẶT PHỐ - THANG MÁY - KINH DOANH - Ô TÔ - HỒ TÂY 62M 17.9 TỶ,0,https://nhadat24h.net.vn/du-an/mat-pho-thang-may-kinh-doanh-o-to-ho-tay-62m-179-ty/295788, 62 m, 4 m,Thụy Khuê,Tây Hồ,Hà Nội,Đồng Cổ
329, Có,1 pn, MS295812,,"Sổ vuông đẹp, sẵn giao dịch, giá chốt linh động.",,1 t, 113 m,Sổ Đỏ, Có, 11.89 m,https://nhadat24h.net.vn/storage/product/11102/z4869585965578-a104c1193753e6be4d016f9ff0e4df98.jpg, Có," Bán Đất Mặt Phố Quận Tây Hồ. 113m Mặt Tiền 9,5m Nhỉnh 13 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Bán. Giá Linh Động. 5070", Không,13500000000, 11 m,"Đường An Dương Vương, Yên Phụ", Không,"Bán Đất Mặt Phố Quận Tây Hồ. 113m Mặt Tiền 9,5m Nhỉnh 13 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Bán. Giá Linh Động. 5070",0,https://nhadat24h.net.vn/du-an/ban-dat-mat-pho-quan-tay-ho-113m-mat-tien-95m-nhinh-13-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-thien-chi-ban-gia-linh-dong-5070/295812, 113 m, 9.5 m,Yên Phụ,Tây Hồ,Hà Nội,An Dương Vương
330, Có,3 pn, MS295806,,"Phù hợp đầu tư , xây tòa VP , 1 mặt phố hoặc 1 mặt ngõ , nếu khách sợ thóp hậu có thể cắt lại phần đất sau thành 1 mảnh mặt ngõ nở hậu.",,3 t, 173 m,Sổ Đỏ, Có, 12.35 m,https://nhadat24h.net.vn/storage/product/13104/333371867-1024964918848302-2703678046740263933-n.jpg, Có, Bán Nhà Mặt Phố Nguyễn Văn Huyên Quận Cầu Giấy. Sổ 173m Thực Tế 300m Mặt Tiền 14m Nhỉnh 50 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Bán. 5677, Không,50500000000, 25 m,"Đường Nguyễn Văn Huyên, Dịch Vọng", Không,Bán Nhà Mặt Phố Nguyễn Văn Huyên Quận Cầu Giấy. Sổ 173m Thực Tế 300m Mặt Tiền 14m Nhỉnh 50 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Bán. 5677,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-nguyen-van-huyen-quan-cau-giay-so-173m-thuc-te-300m-mat-tien-14m-nhinh-50-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-thien-chi-ban-5677/295806, 173 m, 14 m,Dịch Vọng,Cầu Giấy,Hà Nội,Nguyễn Văn Huyên
331, Có,5 pn, MS295813,,Sổ đỏ chính chủ thiện chí bán.,,4 t, 68 m,Sổ Đỏ, Có, 13.6 m,https://nhadat24h.net.vn/storage/product/11106/20231005-140134-1697022499777.jpg, Có, Bán Nhà Mặt Phố Xuân Quỳnh Quận Cầu Giấy. 68m Xây 5 Tầng Mặt Tiền 5m Nhỉnh 28 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Bán Lo Việc Nhà. 2439, Không,28345000000, 15 m,"Đường Xuân Quỳnh, Trung Hòa", Không,Bán Nhà Mặt Phố Xuân Quỳnh Quận Cầu Giấy. 68m Xây 5 Tầng Mặt Tiền 5m Nhỉnh 28 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Bán Lo Việc Nhà. 2439,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-xuan-quynh-quan-cau-giay-68m-xay-5-tang-mat-tien-5m-nhinh-28-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-thien-chi-ban-lo-viec-nha-2439/295813, 68 m, 5 m,Trung Hoà,Cầu Giấy,Hà Nội,None
332, Có,3 pn, MS295780,,☎LIÊN HỆ TRỰC TIẾP: 0941123858,,5 t, 0 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/14448/z4973980917317-663696bd74e30838f600f3a09095a849.jpg, Có," Bán nhà số 80GH Khu dự án Petrolimex, Đông Hải 1, Hải An, Hải Phòng", Không,0, 6 m,"Đường số 80GH Khu dự án Petrolimex, Đông Hải 1", Không,"Bán nhà số 80GH Khu dự án Petrolimex, Đông Hải 1, Hải An, Hải Phòng",0,https://nhadat24h.net.vn/du-an/ban-nha-so-80gh-khu-du-an-petrolimex-dong-hai-1-hai-an-hai-phong/295780, 0 m, 0 m,Đông Hải 1,Hải An,Hải Phòng,None
333, Có,6 pn, MS295803,,None,,4 t, 34 m,Sổ Đỏ, Có, 8 m,https://nhadat24h.net.vn/storage/product/16548/15-12-1.jpg, Có, BÁN NHÀ KHU NHÀ MỚI THẠCH BÀN HÀ NỘI 6 TẦNG –THIẾT KẾ HIỆN ĐẠI-  34M, Không,3600000000, 6 m,"Đường Nguyễn Văn Linh, Thạch Bàn", Không,BÁN NHÀ KHU NHÀ MỚI THẠCH BÀN HÀ NỘI 6 TẦNG –THIẾT KẾ HIỆN ĐẠI-  34M,0,https://nhadat24h.net.vn/du-an/ban-nha-khu-nha-moi-thach-ban-ha-noi-6-tang-thiet-ke-hien-dai-34m/295803, 34 m, 4.5 m,Thạch Bàn,Long Biên,Hà Nội,Nguyễn Văn Linh
334, Có,3 pn, MS295772,,None,,4 t, 40 m,Sổ Hồng, Có, 12.5 m,https://nhadat24h.net.vn/storage/product/16512/4536fe7403f8fb03e6ed0bfeebc666cd.jpg, Có, Ô TÔ ĐỖ CỬA - Quốc Lộ 50 - Phường 5 Quận 8 - GẦN 40M2 - CHỈ HƠN 4 TỶ., Không,4000000000, 5 m,"Đường Quốc Lộ 50, 5", Không,Ô TÔ ĐỖ CỬA - Quốc Lộ 50 - Phường 5 Quận 8 - GẦN 40M2 - CHỈ HƠN 4 TỶ.,0,https://nhadat24h.net.vn/du-an/o-to-do-cua-quoc-lo-50-phuong-5-quan-8-gan-40m2-chi-hon-4-ty/295772, 40 m, 3 m,05,8,Hồ Chí Minh,None
335, Không,0, MS295773,,Gọi ngay với chúng tôi để biết thêm chi tiết: 03888.34788 hoặc 091.999.8769 Mr Thảo,Tây Nam,0, 85 m,Sổ Hồng, Không, 0 m,https://nhadat24h.net.vn/storage/product/9563/337146057-775001727022589-3002862427891360459-n.jpg, Không, Cần bán mảnh đất Bán 2 lô đất đất đẹp khu tái định cư Sân Bay Nha Trang., Không,7096000000, 13 m,"Đường 15B, Bến Nghé", Không,Cần bán mảnh đất Bán 2 lô đất đất đẹp khu tái định cư Sân Bay Nha Trang.,0,https://nhadat24h.net.vn/du-an/can-ban-manh-dat-ban-2-lo-dat-dat-dep-khu-tai-dinh-cu-san-bay-nha-trang/295773, 85 m, 0 m,Bến Nghé,1,Hồ Chí Minh,None
336, Có,3 pn, MS295767,,None,,3 t, 81 m,Sổ Đỏ, Có, 18 m,https://nhadat24h.net.vn/storage/product/11928/1-copy-2-17.jpg, Có," 🔴💥NHÀ 2,5 TẦNG ĐƯỜNG ĐẶNG DUNG", Không,5400000000, 6 m,"Đường Đặng Dung, Hòa Khánh Nam", Không,"🔴💥NHÀ 2,5 TẦNG ĐƯỜNG ĐẶNG DUNG",0,https://nhadat24h.net.vn/du-an/nha-25-tang-duong-dang-dung/295767, 81 m, 4.5 m,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,Đặng Dung
337, Có,4 pn, MS295756,,None,,4 t, 50 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/15926/409917719-762036199276029-3863992425916253322-n.jpg, Có," Nhà phố Phan Đình Phùng, Ba Đình, sát phố,sang chảnh,50m,4 ngủ,MT 4,5m", Không,11500000000, 3 m,"Đường Phan Đình Phùng, Quán Thánh", Không,"Nhà phố Phan Đình Phùng, Ba Đình, sát phố,sang chảnh,50m,4 ngủ,MT 4,5m",0,https://nhadat24h.net.vn/du-an/nha-pho-phan-dinh-phung-ba-dinh-sat-phosang-chanh50m4-ngumt-45m/295756, 50 m, 5 m,Quán Thánh,Ba Đình,Hà Nội,Phan Đình Phùng
339, Không,0, MS295746,,None,,0, 80 m,Sổ Hồng, Có, 20 m,https://nhadat24h.net.vn/storage/product/15886/1-1.jpg, Có, 80M2 - HẺM XE HƠI ĐỖ 🚗 - SỔ VUÔNG - GẦN PHẠM VĂN ĐỒNG, Không,3500000000, 1 m,"Đường 1, Linh Tây", Không,80M2 - HẺM XE HƠI ĐỖ 🚗 - SỔ VUÔNG - GẦN PHẠM VĂN ĐỒNG,0,https://nhadat24h.net.vn/du-an/80m2-hem-xe-hoi-do-so-vuong-gan-pham-van-dong/295746, 80 m, 4 m,Linh Tây,Thủ Đức,Hồ Chí Minh,None
340, Có,3 pn, MS295799,,"Tầng 3: phòng ngủ, phòng thờ, sân phơi.",,3 t, 52 m,Sổ Đỏ, Có, 13 m,https://nhadat24h.net.vn/storage/product/16634/fb-img-1683135113933-1683135362619.jpg, Có, Bán Nhà Mặt Phố Nguyễn Hoàng Tôn Quận Tây Hồ. 52m Nhỉnh 10 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Thanh Khoản Nhanh Giá Chốt Linh Động. 5024, Không,10500000000, 15 m,"Đường Nguyễn Hoàng Tôn, Xuân La", Không,Bán Nhà Mặt Phố Nguyễn Hoàng Tôn Quận Tây Hồ. 52m Nhỉnh 10 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Thanh Khoản Nhanh Giá Chốt Linh Động. 5024,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-nguyen-hoang-ton-quan-tay-ho-52m-nhinh-10-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-muon-thanh-khoan-nhanh-gia-chot-linh-dong-5024/295799, 52 m, 4 m,Xuân La,Tây Hồ,Hà Nội,Nguyễn Hoàng Tôn
341, Có,5 pn, MS295798,,"Nhà thiết kế 5 tầng khung cột rất chắc chắn, có thể lên thêm tầng, sổ đỏ chính chủ sẵn sàng giao dịch.",,4 t, 67 m,Sổ Đỏ, Có, 12.4 m,https://nhadat24h.net.vn/storage/product/11102/img20230727093551-1690429199671.jpg, Có, Bán Nhà Phố An Dương Quận Tây Hồ. 67m Xây 5 Tầng Mặt Tiền 5.4m Nhỉnh 10 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Than Khoản Nhanh Chia Tiền Cho Con Cháu. 5042, Không,10200000000, 15 m,"Đường An Dương Vương, Yên Phụ", Không,Bán Nhà Phố An Dương Quận Tây Hồ. 67m Xây 5 Tầng Mặt Tiền 5.4m Nhỉnh 10 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Than Khoản Nhanh Chia Tiền Cho Con Cháu. 5042,0,https://nhadat24h.net.vn/du-an/ban-nha-pho-an-duong-quan-tay-ho-67m-xay-5-tang-mat-tien-54m-nhinh-10-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-muon-than-khoan-nhanh-chia-tien-cho-con-chau-5042/295798, 67 m, 5.4 m,Yên Phụ,Tây Hồ,Hà Nội,An Dương Vương
342, Có,2 pn, MS295763,,💎Liên hệ NGAY 0968408476 HOÀNG.💎,,3 t, 62 m,Sổ Hồng, Có, 19 m,https://nhadat24h.net.vn/storage/product/16511/27e3e223295b4ab2aadffef5c088ef55.jpg, Có," Gấp Lắm Rồi, Giảm Sâu 850tr - SÁT HXH - HƯNG PHÚ P9 Quận 8 - 62m2 - CHỈ 4 TỶ Nhỉnh.", Không,4000000000, 3 m,"Đường Hưng Phú, 9", Không,"Gấp Lắm Rồi, Giảm Sâu 850tr - SÁT HXH - HƯNG PHÚ P9 Quận 8 - 62m2 - CHỈ 4 TỶ Nhỉnh.",0,https://nhadat24h.net.vn/du-an/gap-lam-roi-giam-sau-850tr-sat-hxh-hung-phu-p9-quan-8-62m2-chi-4-ty-nhinh/295763, 62 m, 3.3 m,09,8,Hồ Chí Minh,Hưng Phú
